id,NEGERI,PPD,Peringkat,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,PKHAS,longitude,latitude
882,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2054,SEKOLAH MENENGAH KEBANGSAAN TASEK DAMAI,JALAN TAWAS BARU UTARA,30010,IPOH,52917200,52921275,AEA2054@moe.edu.my,Bandar,SK,1731,146,TIADA,ADA,101.104286,4.655973
883,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2055,SEKOLAH MENENGAH KEBANGSAAN TANJONG RAMBUTAN,JALAN CHEMOR,31250,TANJONG RAMBUTAN,55336770,55331722,AEA2055@moe.edu.my,Luar Bandar,SK,638,61,TIADA,TIADA,101.159331,4.685427
884,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2056,SEKOLAH MENENGAH KEBANGSAAN JELAPANG JAYA,JELAPANG,30020,IPOH,55282149,55282148,AEA2056@moe.edu.my,Bandar,SK,742,69,TIADA,ADA,101.072617,4.636358
885,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2057,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN,TAMAN PINJI MEWAH,31500,LAHAT,53288201,53288202,AEA2057@moe.edu.my,Bandar,SK,911,79,TIADA,ADA,101.084972,4.532381
886,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2058,SEKOLAH MENENGAH KEBANGSAAN BERCHAM,HALA TASEK TIMUR 32,31400,IPOH,55461962,55462177,AEA2058@moe.edu.my,Bandar,SK,943,82,TIADA,TIADA,101.120065,4.641604
887,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2059,SEKOLAH MENENGAH KEBANGSAAN PUSING,LEBUHRAYA EKSPRES IPOH LUMUT,31000,BATU GAJAH,52883955,52884801,AEA2059@moe.edu.my,Luar Bandar,SK,926,70,TIADA,ADA,101.018963,4.480572
888,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2060,SEKOLAH MENENGAH KEBANGSAAN BUNTONG,"PERSIARAN RISHAH (S) 1/1B, DESA RISHAH",30100,IPOH,52823242,52828242,AEA2060@moe.edu.my,Bandar,SK,870,75,TIADA,TIADA,101.047674,4.586715
889,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2061,SEKOLAH MENENGAH KEBANGSAAN WIRA JAYA,HALAMAN AMPANG MEWAH,31350,IPOH,53114339,53114270,AEA2061@moe.edu.my,Bandar,SK,533,55,TIADA,ADA,101.137493,4.58595
890,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2062,SEKOLAH MENENGAH KEBANGSAAN JATI,TAMAN JATI,30020,IPOH,55265082,55265062,AEA2062@moe.edu.my,Bandar,SK,1028,77,TIADA,TIADA,101.075061,4.657141
891,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2063,SEKOLAH MENENGAH KEBANGSAAN PINJI,JALAN PERSIARAN BUNGA RAYA,31650,IPOH,53221523,53213609,AEA2063@moe.edu.my,Bandar,SK,661,57,TIADA,TIADA,101.080181,4.564599
892,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2065,SEKOLAH MENENGAH KEBANGSAAN RAPAT SETIA,"JALAN TENAGA, RAPAT SETIA",31350,IPOH,53113385,53127284,AEA2065@moe.edu.my,Bandar,SK,703,73,TIADA,ADA,101.124578,4.566311
893,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2066,SEKOLAH MENENGAH KEBANGSAAN TAMBUN,"JALAN TANJUNG RAMBUTAN, TAMBUN",31400,IPOH,55424841,55424842,AEA2066@moe.edu.my,Bandar,SK,1181,97,TIADA,ADA,101.142106,4.623032
894,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2067,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU PUTRA,"PERSIARAN PUTRA 9, BANDAR BARU PUTRA",31400,IPOH,55336437,55336470,AEA2067@moe.edu.my,Bandar,SK,870,62,TIADA,TIADA,101.144995,4.664555
895,PERAK,PPD KINTA UTARA,Menengah,SM Kebangsaan,AEA2302,SEKOLAH MENENGAH KEBANGSAAN ULU KINTA,JALAN PASUKAN POLIS HUTAN,31150,ULU KINTA,55331363,55330445,AEA2302@moe.edu.my,Luar Bandar,SK,1107,102,TIADA,ADA,101.169941,4.655411
896,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3038,SEKOLAH MENENGAH KEBANGSAAN PANGLIMA BUKIT GANTANG,JALAN SEKOLAH,34200,PARIT BUNTAR,57161161,57175322,AEA3038@moe.edu.my,Bandar,SK,1006,120,TIADA,TIADA,100.477825,5.127655
897,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3039,SEKOLAH MENENGAH KEBANGSAAN SRI PERAK,JALAN ASUHAN,34200,PARIT BUNTAR,57161136,57176989,AEA3039@moe.edu.my,Bandar,SK,1078,106,TIADA,ADA,100.480632,5.126986
898,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3040,SEKOLAH MENENGAH KEBANGSAAN ALANG ISKANDAR,JALAN KURAU,34300,BAGAN SERAI,57210346,57216970,AEA3040@moe.edu.my,Luar Bandar,SK,598,120,TIADA,TIADA,100.528284,5.014275
899,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3041,SEKOLAH MENENGAH KEBANGSAAN ALOR PONGSU,ALOR PONGSU,34300,BAGAN SERAI,57216957,57217539,AEA3041@moe.edu.my,Luar Bandar,SK,572,64,TIADA,ADA,100.596448,5.071039
900,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3086,SEKOLAH MENENGAH KEBANGSAAN RAJA LOPE NOR RASHID,JALAN BAWAH,34250,TANJONG PIANDANG,57256269,57250268,AEA3086@moe.edu.my,Luar Bandar,SK,895,90,TIADA,TIADA,100.392777,5.077858
901,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3087,SEKOLAH MENENGAH KEBANGSAAN KUALA KURAU,JALAN PANTAI KUALA KURAU,34350,KUALA KURAU,57277651,57279636,AEA3087@moe.edu.my,Luar Bandar,SK,461,72,TIADA,ADA,100.401044,5.030784
902,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3088,SEKOLAH MENENGAH KEBANGSAAN ABU BAKAR AL-BAQIR,SUNGAI GEDONG,34300,BAGAN SERAI,57217518,57218458,AEA3088@moe.edu.my,Luar Bandar,SK,970,99,TIADA,TIADA,100.595747,4.981346
903,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3089,SEKOLAH MENENGAH KEBANGSAAN GUNUNG SEMANGGOL,TEBUK PANCHUR,34400,SIMPANG EMPAT SEMANGGOL,58921110,58921111,AEA3089@moe.edu.my,Luar Bandar,SK,668,64,TIADA,TIADA,100.651061,5.00683
904,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3090,SEKOLAH MENENGAH KEBANGSAAN PEKAN BARU,"JALAN MERBOK, TAMAN PEKAN BARU",34200,PARIT BUNTAR,57164277,57165260,AEA3090@moe.edu.my,Bandar,SK,411,55,TIADA,ADA,100.492941,5.119745
905,PERAK,PPD KRIAN,Menengah,SM Kebangsaan,AEA3091,SEKOLAH MENENGAH KEBANGSAAN SELINSING,SIMPANG EMPAT,34400,SEMANGGOL,58901971,58901769,AEA3091@moe.edu.my,Luar Bandar,SK,329,46,TIADA,ADA,100.651094,4.919323
906,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4082,SEKOLAH MENENGAH KEBANGSAAN BUKIT MERCHU,JALAN SULTAN ISKANDAR SHAH,33000,KUALA KANGSAR,57731140,57731144,AEA4082@moe.edu.my,Bandar,SK,795,69,TIADA,TIADA,100.930422,4.760607
907,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4083,SEKOLAH MENENGAH KEBANGSAAN TEMENGGONG,KATI,33020,KUALA KANGSAR,57523210,57521946,AEA4083@moe.edu.my,Luar Bandar,SK,459,64,TIADA,ADA,100.904035,4.882136
908,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4085,SEKOLAH MENENGAH KEBANGSAAN TOH MUDA ABDUL AZIZ SUNGAI SIPUT (U),JALAN SENTOSA,31100,SUNGAI SIPUT (U),55951370,55951371,AEA4085@moe.edu.my,Bandar,SK,739,96,TIADA,TIADA,101.092069,4.813274
909,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4086,SEKOLAH MENENGAH KEBANGSAAN SIMPANG BELURU,ENGGOR,33600,KUALA KANGSAR,57731131,57731132,AEA4086@moe.edu.my,Luar Bandar,SK,694,79,TIADA,ADA,100.95478,4.829026
910,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4087,SEKOLAH MENENGAH KEBANGSAAN MUHIBBAH,SIMPANG JALONG,31100,SUNGAI SIPUT (U),55951350,55951351,AEA4087@moe.edu.my,Bandar,SK,359,56,TIADA,ADA,101.08861,4.825241
911,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4131,SEKOLAH MENENGAH KEBANGSAAN RLKT LASAH,FELDA LASAH,31120,SUNGAI SIPUT (U),55918182,55911037,AEA4131@moe.edu.my,Luar Bandar,SK,394,51,TIADA,ADA,101.068285,4.923615
912,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4141,SEKOLAH MENENGAH KEBANGSAAN SAYONG,JALAN PARIT - SAYONG,33040,KUALA KANGSAR,57731121,57731120,AEA4141@moe.edu.my,Luar Bandar,SK,448,49,TIADA,TIADA,100.954719,4.774744
913,PERAK,PPD KUALA KANGSAR,Menengah,SM Kebangsaan,AEA4142,SEKOLAH MENENGAH KEBANGSAAN BAWONG,KAMPUNG BAWONG,31100,SUNGAI SIPUT (U),55911152,55911148,AEA4142@moe.edu.my,Luar Bandar,SK,375,36,TIADA,ADA,101.140037,4.994879
914,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5072,SEKOLAH MENENGAH KEBANGSAAN SUNGAI MANIK,SUNGAI MANIK,36000,TELUK INTAN,56221825,56214410,AEA5072@moe.edu.my,Luar Bandar,SK,344,45,TIADA,TIADA,101.101267,4.075855
915,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5073,SEKOLAH MENENGAH KEBANGSAAN SERI PERAK,JALAN CHANGKAT JONG,36000,TELUK INTAN,56221707,56227573,AEA5073@moe.edu.my,Bandar,SK,811,98,TIADA,TIADA,101.040473,4.008635
916,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5074,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDULLAH,BATU 11 1/2 JALAN CHENDERONG BALAI,36600,CHENDERONG BALAI,56511835,56511260,AEA5074@moe.edu.my,Luar Bandar,SK,997,108,TIADA,ADA,101.1041,4.132462
917,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5078,SEKOLAH MENENGAH KEBANGSAAN ABDUL RAHMAN TALIB,JALAN CHANGKAT JONG,36000,TELUK INTAN,56216070,56232826,AEA5078@moe.edu.my,Luar Bandar,SK,406,46,TIADA,TIADA,101.055859,3.989293
918,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5079,SEKOLAH MENENGAH KEBANGSAAN SERI SETIA,JALAN PADANG TEMBAK,36000,TELUK INTAN,56225628,56236148,AEA5079@moe.edu.my,Bandar,SK,346,44,TIADA,TIADA,101.030432,3.992114
919,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5080,SEKOLAH MENENGAH KEBANGSAAN SERI KANDI,JALAN PADANG TEMBAK,36000,TELUK INTAN,56221667,56237521,AEA5080@moe.edu.my,Bandar,SK,376,54,TIADA,ADA,101.042959,3.994562
920,PERAK,PPD HILIR PERAK,Menengah,SM Kebangsaan,AEA5084,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BAHAGIA,JALAN SUNGAI MANIK,36000,TELUK INTAN,TIADA,TIADA,AEA5084@moe.edu.my,Luar Bandar,SK,161,17,TIADA,TIADA,101.048482,4.036141
921,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6048,SEKOLAH MENENGAH KEBANGSAAN DOKTOR BURHANUDDIN,"NO 58, JALAN RAJA SULONG, KG BOYAN",34000,TAIPING,58072213,58072842,AEA6048@moe.edu.my,Bandar,SK,1018,128,TIADA,ADA,100.729431,4.84429
922,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6049,SEKOLAH MENENGAH KEBANGSAAN SUNGAI BAYOR,SIMPANG TIGA,34140,RANTAU PANJANG,58394580,58394580,AEA6049@moe.edu.my,Luar Bandar,SK,826,71,TIADA,ADA,100.75586,5.25094
923,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Berasrama Penuh,AEA6050,SEKOLAH MENENGAH SAINS RAJA TUN AZLAN SHAH,PETI SURAT 79,34000,TAIPING,58083020,58062576,AEA6050@moe.edu.my,Bandar,SK,566,66,TIADA,TIADA,100.755045,4.85412
924,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6051,SEKOLAH MENENGAH KEBANGSAAN SIMPANG,JALAN MATANG,34700,SIMPANG,58471144,58483615,AEA6051@moe.edu.my,Luar Bandar,SK,1113,116,TIADA,ADA,100.699465,4.816651
925,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6052,SEKOLAH MENENGAH KEBANGSAAN KAMUNTING,JLN KG EXPO,34600,KAMUNTING,58913723,58913741,AEA6052@moe.edu.my,Luar Bandar,SK,1027,118,TIADA,ADA,100.720172,4.901637
926,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6053,SEKOLAH MENENGAH KEBANGSAAN DATO' WAN AHMAD RASDI,JALAN TRONG,34850,CHANGKAT JERING,58552661,58554429,AEA6053@moe.edu.my,Luar Bandar,SK,352,42,TIADA,TIADA,100.72321,4.758526
927,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6054,SEKOLAH MENENGAH KEBANGSAAN JELAI,"JALAN BESAR, JELAI",34520,BATU KURAU,58881627,58881323,AEA6054@moe.edu.my,Luar Bandar,SK,567,62,TIADA,ADA,100.802642,5.016407
928,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6055,SEKOLAH MENENGAH KEBANGSAAN TAMAN TASIK,PETI 50,34000,TAIPING,58085181,58053673,AEA6055@moe.edu.my,Bandar,SK,399,52,TIADA,TIADA,100.755265,4.851559
929,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6056,SEKOLAH MENENGAH KEBANGSAAN BUKIT JANA,JALAN BATU 4 1/2,34600,KAMUNTING,58839230,58837139,AEA6056@moe.edu.my,Luar Bandar,SK,1019,103,TIADA,ADA,100.733266,4.905881
930,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6057,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG JAMBU,JALAN CONVENT,34000,TAIPING,58075350,58075371,AEA6057@moe.edu.my,Bandar,SK,679,57,TIADA,TIADA,100.734776,4.843866
931,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6058,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN AUR,JALAN AIR KUNING CHANGKAT JERING,34850,TAIPING,58554009,58553752,AEA6058@moe.edu.my,Bandar,SK,592,70,TIADA,ADA,100.735297,4.80253
932,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6059,SEKOLAH MENENGAH KEBANGSAAN TAMAN PANGLIMA,ASSAM KUMBANG,34000,TAIPING,58069786,58078498,AEA6059@moe.edu.my,Bandar,SK,520,53,TIADA,TIADA,100.720614,4.873
933,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6060,SEKOLAH MENENGAH KEBANGSAAN KUBU GAJAH,JALAN TAIPING,34130,SELAMA,58391913,58391913,AEA6060@moe.edu.my,Luar Bandar,SK,176,31,TIADA,TIADA,100.683215,5.157881
934,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6061,SEKOLAH MENENGAH KEBANGSAAN MATANG,JALAN MATANG,34750,MATANG,58476877,58476355,AEA6061@moe.edu.my,Luar Bandar,SK,511,54,TIADA,TIADA,100.677295,4.811006
935,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6062,SEKOLAH MENENGAH KEBANGSAAN KLIAN PAUH,JALAN LUMBA KUDA,34000,TAIPING,58073970,58060187,AEA6062@moe.edu.my,Bandar,SK,535,56,TIADA,TIADA,100.751086,4.862468
936,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6063,SEKOLAH MENENGAH KEBANGSAAN TOH JOHAN,TRONG,34800,TRONG,58577081,58577040,AEA6063@moe.edu.my,Luar Bandar,SK,298,35,TIADA,TIADA,100.716151,4.692345
937,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM+ SR (Model Khas),AEA6158,SEKOLAH MENENGAH KEBANGSAAN REDANG PANJANG,IJOK,34510,BATU KURAU,58801385,58801385,AEA6158@moe.edu.my,Luar Bandar,SK,552,76,TIADA,ADA,100.771,5.113209
938,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6159,SEKOLAH MENENGAH KEBANGSAAN KAMPONG PERAK,KG PERAK,34500,BATU KURAU,58880460,58880671,AEA6159@moe.edu.my,Luar Bandar,SK,477,49,TIADA,TIADA,100.811623,4.944836
939,PERAK,PPD LARUT/MATANG/SELAMA,Menengah,SM Kebangsaan,AEA6160,SEKOLAH MENENGAH KEBANGSAAN KAMUNTING BAKTI,KAMUNTING,34600,KAMUNTING,58912353,58912597,AEA6160@moe.edu.my,Luar Bandar,SK,338,35,TIADA,TIADA,100.695605,4.88223
940,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7001,SEKOLAH MENENGAH KEBANGSAAN TAN SRI ABDUL AZIZ,JLN. ALANG ISKANDAR,33400,LENGGONG,57691111,57691112,AEA7001@moe.edu.my,Luar Bandar,SK,292,33,TIADA,ADA,100.965808,5.100826
941,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7002,SEKOLAH MENENGAH KEBANGSAAN BERSIA (FELDA),FELDA BERSIA,33320,GERIK,57911526,57912452,AEA7002@moe.edu.my,Luar Bandar,SK,411,47,TIADA,ADA,101.205562,5.474171
942,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7003,SEKOLAH MENENGAH KEBANGSAAN SULTAN AZLAN SHAH,KAMPUNG CHANGKAT BERANGAN,33400,LENGGONG,57691210,57691212,AEA7003@moe.edu.my,Luar Bandar,SK,302,41,TIADA,TIADA,100.948746,5.027322
943,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7004,SEKOLAH MENENGAH KEBANGSAAN DATO SERI WAN MOHAMED,KG PLANG,33310,GERIK,57915644,57913380,AEA7004@moe.edu.my,Luar Bandar,SK,389,51,TIADA,ADA,101.118409,5.553487
944,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7005,SEKOLAH MENENGAH KEBANGSAAN KENERING,KG LAWIN,33300,GERIK,57911821,57912391,AEA7005@moe.edu.my,Luar Bandar,SK,338,37,TIADA,ADA,101.056902,5.296051
945,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7006,SEKOLAH MENENGAH KEBANGSAAN GERIK,JALAN KUALA KENDERONG,33300,GERIK,57912300,57912400,AEA7006@moe.edu.my,Bandar,SK,669,84,TIADA,ADA,101.133616,5.424695
946,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7007,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN HULU,JALAN KOMPLEKS GURU,33100,PENGKALAN HULU,44770744,44778900,AEA7007@moe.edu.my,Luar Bandar,SK,589,60,TIADA,ADA,101.005051,5.701653
947,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7008,SEKOLAH MENENGAH KEBANGSAAN BATU 4,JALAN KUALA RUI,33300,GERIK,57914201,57911676,AEA7008@moe.edu.my,Luar Bandar,SK,588,60,TIADA,TIADA,101.146397,5.452591
948,PERAK,PPD HULU PERAK,Menengah,SM Kebangsaan,AEA7009,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,JALAN BUKIT NASAH,33300,GERIK,57918006,57917663,AEA7009@moe.edu.my,Luar Bandar,SK,114,14,TIADA,TIADA,101.056482,5.385325
949,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8001,SEKOLAH MENENGAH KEBANGSAAN SULTAN MUHAMMAD SHAH,JALAN PADANG BOLA,32800,PARIT,53778236,53778236,AEA8001@moe.edu.my,Luar Bandar,SK,510,54,TIADA,ADA,100.909171,4.472179
950,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8002,SEKOLAH MENENGAH KEBANGSAAN SULTAN MUZAFAR SHAH 1,LAMBOR KANAN,32600,BOTA,53761377,53762275,AEA8002@moe.edu.my,Luar Bandar,SK,250,34,TIADA,ADA,100.904981,4.273779
951,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8003,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL JALIL SHAH,SEBERANG PERAK,36000,TELUK INTAN,56553954,56551942,AEA8003@moe.edu.my,Luar Bandar,SK,726,89,TIADA,TIADA,100.951141,4.10057
952,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8004,SEKOLAH MENENGAH KEBANGSAAN LAYANG-LAYANG KIRI,LAYANG-LAYANG KIRI,32800,PARIT,53761125,53761449,AEA8004@moe.edu.my,Luar Bandar,SK,219,30,TIADA,TIADA,100.877966,4.405005
953,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8005,SEKOLAH MENENGAH KEBANGSAAN CHANGKAT LADA,BANDAR SEBERANG PERAK,36800,KAMPONG GAJAH,56551097,56551009,AEA8005@moe.edu.my,Luar Bandar,SK,511,67,TIADA,ADA,100.894721,4.140687
954,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8006,SEKOLAH MENENGAH KEBANGSAAN LAMBOR KIRI,KG. LAMBOR KIRI,32900,LAMBOR KANAN,53761187,53764080,AEA8006@moe.edu.my,Luar Bandar,SK,462,40,TIADA,TIADA,100.896955,4.250162
955,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8007,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RANGGAM,KOTA SETIA,36810,KG GAJAH,56224350,56225054,AEA8007@moe.edu.my,Luar Bandar,SK,318,44,TIADA,ADA,100.90536,4.042671
956,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8008,SEKOLAH MENENGAH KEBANGSAAN SERI ISKANDAR,SERI ISKANDAR,32610,SERI ISKANDAR,53712892,53711724,AEA8008@moe.edu.my,Bandar,SK,1107,79,TIADA,ADA,100.951463,4.365983
957,PERAK,PPD PERAK TENGAH,Menengah,SM Kebangsaan,AEA8009,SEKOLAH MENENGAH KEBANGSAAN SERI LONDANG,GELUNG PEPUYU,32600,BOTA,53762041,53761086,AEA8009@moe.edu.my,Luar Bandar,SK,391,38,TIADA,ADA,100.822286,4.364338
958,PERAK,PPD KINTA SELATAN,Menengah,SM Kebangsaan,AEA9001,SEKOLAH MENENGAH KEBANGSAAN SRI KAMPAR,JALAN ISKANDAR,31900,KAMPAR,54661359,54659155,AEA9001@moe.edu.my,Bandar,SK,662,93,TIADA,TIADA,101.153888,4.305258
959,PERAK,PPD KINTA SELATAN,Menengah,SM Kebangsaan,AEA9002,SEKOLAH MENENGAH KEBANGSAAN SENTOSA,TAMAN BANDAR BARU,31900,KAMPAR,54671220,54671221,AEA9002@moe.edu.my,Bandar,SK,591,66,TIADA,ADA,101.138479,4.328296
960,PERAK,PPD KINTA SELATAN,Menengah,SM Kebangsaan,AEA9003,SEKOLAH MENENGAH KEBANGSAAN SERI TEJA,BT 1  JLN KOTA BHARU,31600,GOPENG,53591264,53595845,AEA9003@moe.edu.my,Luar Bandar,SK,492,63,TIADA,TIADA,101.155881,4.458982
961,PERAK,PPD BATANG PADANG,Menengah,SM Kebangsaan,AEAA001,SEKOLAH MENENGAH KEBANGSAAN KHIR JOHARI,JALAN BEROP,35900,TANJONG MALIM,54596334,54582454,AEAA001@moe.edu.my,Bandar,SK,693,78,TIADA,ADA,101.518125,3.695466
962,PERAK,PPD BATANG PADANG,Menengah,SM Kebangsaan,AEAA002,SEKOLAH MENENGAH KEBANGSAAN SLIM,"JLN MELATI, TAMAN SEROJA",35800,SLIM RIVER,54528926,54520514,AEAA002@moe.edu.my,Luar Bandar,SK,617,62,TIADA,ADA,101.400982,3.824957
963,PERAK,PPD BATANG PADANG,Menengah,SM Kebangsaan,AEAA003,SEKOLAH MENENGAH KEBANGSAAN BANDAR BEHRANG 2020,BANDAR BEHRANG 2020,35900,TANJONG MALIM,54581172,54581168,AEAA003@moe.edu.my,Luar Bandar,SK,575,54,TIADA,ADA,101.479855,3.729753
964,PERAK,PPD BATANG PADANG,Menengah,SM Kebangsaan,AEAA004,SEKOLAH MENENGAH KEBANGSAAN PROTON CITY,"JALAN PC10, PROTON CITY",35900,TANJONG MALIM,TIADA,TIADA,AEAA004@moe.edu.my,Luar Bandar,SK,307,40,TIADA,TIADA,101.539077,3.743103
965,PERAK,PPD BAGAN DATUK,Menengah,SM Kebangsaan,AEAB001,SEKOLAH MENENGAH KEBANGSAAN ULU BERNAM,"BAHAGIAN SATU, LADANG ULU BERNAM",36500,ULU BERNAM,56366107,56366096,AEA5075@moe.edu.my,Luar Bandar,SK,193,32,TIADA,ADA,101.148827,3.745838
966,PERAK,PPD BAGAN DATUK,Menengah,SM Kebangsaan,AEAB002,SEKOLAH MENENGAH KEBANGSAAN HUTAN MELINTANG,HUTAN MELINTANG,36400,HUTAN MELINTANG,56411378,56415516,AEA5076@moe.edu.my,Luar Bandar,SK,1246,119,TIADA,ADA,100.932868,3.894377
967,PERAK,PPD BAGAN DATUK,Menengah,SM Berasrama Penuh,AEAB003,SEKOLAH MENENGAH SAINS TELOK INTAN,BATU 8 JALAN HUTAN MELINTANG,36000,TELUK INTAN,56411711,56411155,AEA5077@moe.edu.my,Luar Bandar,SK,577,62,TIADA,TIADA,100.960567,3.935648
968,PERAK,PPD BAGAN DATUK,Menengah,SM Kebangsaan,AEAB004,SEKOLAH MENENGAH KEBANGSAAN SERI PERKASA,"JALAN SABAK BERNAM, SEBELUM JAMBATAN SABAK BERNAM",36400,HUTAN MELINTANG,56416680,56418109,AEA5081@moe.edu.my,Luar Bandar,SK,496,50,TIADA,TIADA,100.998095,3.807183
969,PERAK,PPD BAGAN DATUK,Menengah,SM Kebangsaan,AEAB005,SEKOLAH MENENGAH KEBANGSAAN RUNGKUP,JALAN RUNGKUP,36200,SELEKOH,56467021,56468701,AEA5082@moe.edu.my,Luar Bandar,SK,235,38,TIADA,TIADA,100.719038,3.947944
970,PERAK,PPD BAGAN DATUK,Menengah,SM Berasrama Penuh,AEAB006,SEKOLAH MENENGAH SAINS BAGAN DATOH,JALAN BAGAN DATOH,36100,BAGAN DATOH,56466331,56466332,AEA5083@moe.edu.my,Luar Bandar,SK,696,68,TIADA,TIADA,100.786992,3.975126
